,all star,death date,death year,experience,first year,games,last year,link,name
296,0,1925-02-20,1925,1,1882,31,1882,/players/m/mansejo01.shtml,John Mansell
297,0,1925-10-07,1925,17,1900,647,1916,/players/m/mathech01.shtml,Christy Mathewson
298,0,1925-11-06,1925,6,1919,344,1924,/players/m/mccleha01.shtml,Hervey McClellan
299,0,1925-07-11,1925,1,1884,1,1884,/players/m/morrie.01.shtml,James Morris
300,0,1925-02-10,1925,1,1877,1,1877,/players/p/pikeja01.shtml,Israel Pike
301,0,1925-03-21,1925,5,1888,315,1892,/players/r/raymoha01.shtml,Harry Raymond
302,0,1925-11-01,1925,4,1884,95,1888,/players/s/seradbi01.shtml,Billy Serad
303,0,1925-01-01,1925,2,1887,130,1890,/players/s/simonha01.shtml,Hank Simon
304,0,1925-08-14,1925,1,1881,1,1881,/players/s/stratas01.shtml,Asa Stratton
305,0,1925-12-31,1925,2,1879,6,1880,/players/s/sullide01.shtml,Denny Sullivan
306,0,1925-04-19,1925,2,1898,169,1899,/players/s/sullisu01.shtml,Suter Sullivan
307,0,1925-10-30,1925,1,1875,12,1875,/players/t/thompfr01.shtml,Frank Thompson
308,0,1925-06-05,1925,8,1880,360,1888,/players/t/trottsa01.shtml,Sam Trott
309,0,1925-03-04,1925,17,1878,1827,1894,/players/w/wardjo01.shtml,John Ward
310,0,1925-11-23,1925,2,1884,41,1885,/players/w/whitegu01.shtml,Guerdon Whiteley
311,0,1925-10-28,1925,1,1906,1,1906,/players/w/wilsowi01.shtml,Willy Wilson
312,0,1926-04-27,1926,5,1893,452,1897,/players/a/abbeych01.shtml,Charlie Abbey
313,0,1926-03-08,1926,1,1911,1,1911,/players/a/armstho01.shtml,Howard Armstrong
314,0,1926-10-22,1926,2,1884,14,1886,/players/a/aydelja01.shtml,Jake Aydelott
315,0,1926-11-02,1926,11,1907,209,1922,/players/b/bailebi01.shtml,Bill Bailey
316,0,1926-08-23,1926,4,1904,348,1907,/players/b/batchem01.shtml,Emil Batch
317,0,1926-08-07,1926,1,1907,6,1907,/players/b/baxtemo01.shtml,Moose Baxter
318,0,1926-06-13,1926,4,1913,58,1918,/players/b/bealljo01.shtml,Johnny Beall
319,0,1926-01-31,1926,13,1886,1385,1898,/players/b/bierblo01.shtml,Lou Bierbauer
320,0,1926-10-05,1926,6,1906,611,1911,/players/b/burchal01.shtml,Al Burch
321,0,1926-01-12,1926,1,1873,21,1873,/players/c/campbma01.shtml,Michael Campbell
322,0,1926-11-10,1926,1,1884,3,1884,/players/c/cattajo01.shtml,John Cattanach
323,0,1926-02-23,1926,1,1890,3,1890,/players/c/churchi01.shtml,Hi Church
324,0,1926-02-27,1926,6,1905,385,1913,/players/c/clymeot01.shtml,Otis Clymer
325,0,1926-08-19,1926,1,1892,57,1892,/players/c/cobbge01.shtml,George Cobb
326,0,1926-09-09,1926,3,1886,58,1888,/players/c/conwadi01.shtml,Dick Conway
327,0,1926-05-01,1926,1,1911,1,1911,/players/c/conweed01.shtml,Ed Conwell
328,0,1926-06-22,1926,4,1882,87,1886,/players/c/crottjo01.shtml,Joe Crotty
329,0,1926-09-17,1926,1,1913,2,1913,/players/d/drohato01.shtml,Tom Drohan
330,0,1926-11-10,1926,2,1887,42,1889,/players/f/flanaed01.shtml,Ed Flanagan
331,0,1926-10-10,1926,2,1895,32,1896,/players/f/forembr01.shtml,Brownie Foreman
332,0,1926-04-14,1926,4,1882,109,1888,/players/f/fusseed01.shtml,Eddie Fusselback
333,0,1926-06-18,1926,1,1884,1,1884,/players/g/gardnal01.shtml,Alex Gardner
334,0,1926-06-24,1926,1,1890,1,1890,/players/g/gilleji01.shtml,John Gillespie
335,0,1926-06-04,1926,4,1884,166,1893,/players/g/griffsa01.shtml,Sandy Griffin
336,0,1926-04-18,1926,7,1888,227,1894,/players/h/haddoge01.shtml,George Haddock
337,0,1926-08-31,1926,1,1901,58,1901,/players/h/hartbu01.shtml,Jimmy Hart
338,0,1926-02-25,1926,10,1902,280,1915,/players/h/hessot01.shtml,Otto Hess
339,0,1926-02-20,1926,1,1901,4,1901,/players/h/highed01.shtml,Ed High
340,0,1926-10-06,1926,3,1872,58,1875,/players/h/holliho01.shtml,Holly Hollingshead
341,0,1926-03-19,1926,9,1884,384,1897,/players/h/hutchbi01.shtml,Bill Hutchinson
342,0,1926-09-21,1926,11,1875,527,1891,/players/k/keenaji01.shtml,Jim Keenan
343,0,1926-03-27,1926,1,1879,16,1879,/players/k/kellyki02.shtml,Kick Kelly
344,0,1926-02-10,1926,2,1884,29,1885,/players/k/krehmch01.shtml,Charlie Krehmeyer
345,0,1926-10-16,1926,2,1884,92,1885,/players/l/levisch01.shtml,Charlie Levis
346,0,1926-12-04,1926,1,1896,7,1896,/players/l/lizotab01.shtml,Abel Lizotte
347,0,1926-04-01,1926,3,1872,17,1875,/players/m/martial01.shtml,Al Martin
348,0,1926-12-26,1926,1,1891,1,1891,/players/m/matthbo01.shtml,Charles Matthews
349,0,1926-01-27,1926,1,1895,1,1895,/players/m/mccaubi01.shtml,Bill McCauley
350,0,1926-09-02,1926,2,1909,6,1910,/players/m/mcdoned01.shtml,Ed McDonough
351,0,1926-08-20,1926,9,1871,530,1879,/players/m/mcveyca01.shtml,Cal McVey
352,0,1926-10-05,1926,1,1909,25,1909,/players/m/murphho01.shtml,Howard Murphy
353,0,1926-12-14,1926,6,1884,424,1889,/players/m/myersge01.shtml,George Myers
354,0,1926-12-14,1926,11,1904,523,1914,/players/n/needhto01.shtml,Tom Needham
355,0,1926-11-13,1926,1,1876,1,1876,/players/p/pearcfr01.shtml,Frank Pearce
356,0,1926-11-10,1926,10,1884,1163,1893,/players/p/pinknge01.shtml,George Pinkney
357,0,1926-02-24,1926,17,1901,630,1917,/players/p/planked01.shtml,Eddie Plank
358,0,1926-09-15,1926,11,1884,1131,1894,/players/r/richada01.shtml,Danny Richardson
359,0,1926-04-23,1926,1,1903,41,1903,/players/s/schmihe01.shtml,Henry Schmidt
360,0,1926-11-21,1926,2,1886,21,1887,/players/s/shaffjo01.shtml,John Shaffer
361,0,1926-12-12,1926,1,1884,1,1884,/players/s/sixsmed01.shtml,Ed Sixsmith
362,0,1926-12-02,1926,1,1910,1,1910,/players/s/skeelda01.shtml,Dave Skeels
363,0,1926-11-19,1926,1,1890,38,1890,/players/s/smithfr02.shtml,Fred Smith
364,0,1926-12-26,1926,1,1890,10,1890,/players/s/stechch01.shtml,William Stecher
365,0,1926-06-20,1926,2,1913,11,1914,/players/s/stewatu01.shtml,Tuffy Stewart
366,0,1926-10-02,1926,1,1890,24,1890,/players/s/sundaar01.shtml,Art Sunday
367,0,1926-12-22,1926,1,1884,3,1884,/players/w/weberha01.shtml,Harry Weber
368,0,1926-02-14,1926,2,1912,37,1915,/players/w/whitegi01.shtml,Gil Whitehouse
369,0,1927-04-07,1927,5,1885,265,1893,/players/a/alvorbi01.shtml,Billy Alvord
370,0,1927-04-13,1927,5,1890,65,1899,/players/b/bakerki01.shtml,Kirtley Baker
371,0,1927-11-08,1927,2,1922,10,1923,/players/b/bedgoph01.shtml,Phil Bedgood
372,0,1927-02-24,1927,15,1878,1062,1893,/players/b/bennech01.shtml,Charlie Bennett
373,0,1927-01-27,1927,3,1913,123,1915,/players/b/browndr01.shtml,Drummond Brown
374,0,1927-10-25,1927,17,1882,1791,1898,/players/b/brownto01.shtml,Tom Brown
375,0,1927-08-25,1927,1,1910,2,1910,/players/c/cheekha01.shtml,Harry Cheek
376,0,1927-11-07,1927,1,1886,1,1886,/players/c/clarked01.shtml,Ed Clark
377,0,1927-10-11,1927,1,1884,1,1884,/players/c/corcomi01.shtml,Mike Corcoran
378,0,1927-09-06,1927,21,1887,2277,1907,/players/c/crossla01.shtml,Lave Cross
379,0,1927-08-16,1927,13,1881,1237,1894,/players/d/dennyje01.shtml,Jerry Denny
380,0,1927-04-26,1927,1,1901,15,1901,/players/g/gannobi01.shtml,Bill Gannon
381,0,1927-12-17,1927,1,1892,2,1892,/players/g/gilbebi01.shtml,Bill Gilbert
382,0,1927-08-08,1927,8,1901,850,1909,/players/g/gilbebi02.shtml,Billy Gilbert
383,0,1927-06-07,1927,1,1914,1,1914,/players/g/griffpa01.shtml,Pat Griffin
384,0,1927-06-18,1927,1,1915,3,1915,/players/h/harpeja02.shtml,Jack Harper
385,0,1927-04-29,1927,2,1914,32,1915,/players/h/harribe02.shtml,Ben Harris
386,0,1927-10-14,1927,3,1902,9,1906,/players/h/hugheed01.shtml,Ed Hughes
387,0,1927-09-27,1927,2,1910,9,1913,/players/h/huntbe01.shtml,Ben Hunt
388,0,1927-01-13,1927,1,1914,4,1914,/players/i/ingerbo01.shtml,Bob Ingersoll
389,0,1927-04-13,1927,1,1873,1,1873,/players/j/johnsto01.shtml,Tommy Johns
390,0,1927-02-19,1927,1,1914,1,1914,/players/k/keifeka01.shtml,Katsy Keifer
391,0,1927-02-13,1927,4,1906,131,1909,/players/l/lindavi01.shtml,Vive Lindaman
392,0,1927-02-17,1927,1,1877,4,1877,/players/l/littlha01.shtml,Harry Little
393,0,1927-04-02,1927,4,1904,98,1907,/players/l/lynchmi02.shtml,Mike Lynch
394,0,1927-09-09,1927,1,1885,1,1885,/players/m/mccaf01.shtml,Bill McCaffery
395,0,1927-11-22,1927,3,1886,80,1888,/players/m/mcglojo01.shtml,John McGlone
396,0,1927-05-26,1927,1,1921,20,1921,/players/m/merrihe01.shtml,Herm Merritt
397,0,1927-04-07,1927,1,1917,25,1917,/players/m/millera02.shtml,Ray Miller
398,0,1927-09-30,1927,1,1887,7,1887,/players/m/morriha01.shtml,Hank Morrison
399,0,1927-05-16,1927,4,1887,86,1890,/players/m/murphpa01.shtml,Pat Murphy
400,0,1927-12-24,1927,8,1884,833,1891,/players/m/myersal01.shtml,Al Myers
401,0,1927-05-18,1927,1,1883,1,1883,/players/l/lough01.shtml,Patrick O'Loughlin
402,0,1927-08-06,1927,1,1902,2,1902,/players/p/pedroch01.shtml,Chick Pedroes
403,0,1927-10-04,1927,1,1898,3,1898,/players/r/richtjo01.shtml,John Richter
404,0,1927-02-21,1927,2,1905,122,1906,/players/r/rockeik01.shtml,Ike Rockenfield
405,0,1927-05-03,1927,3,1886,214,1888,/players/s/schomot01.shtml,Otto Schomberg
406,0,1927-12-31,1927,4,1890,96,1893,/players/s/sharrja01.shtml,Jack Sharrott
407,0,1927-12-01,1927,4,1901,231,1907,/players/s/shayda01.shtml,Danny Shay
408,0,1927-08-22,1927,1,1887,2,1887,/players/s/sheami01.shtml,Mike Shea
409,0,1927-12-01,1927,15,1884,1712,1898,/players/s/smithge01.shtml,Germany Smith
410,0,1927-04-18,1927,12,1880,1112,1891,/players/s/smithpo01.shtml,Pop Smith
411,0,1927-03-27,1927,16,1871,1070,1886,/players/s/startjo01.shtml,Joe Start
412,0,1927-04-01,1927,1,1900,1,1900,/players/s/stantha01.shtml,Henry Stein
413,0,1927-03-06,1927,2,1882,41,1884,/players/t/tillejo01.shtml,John Tilley
414,0,1927-03-16,1927,2,1888,46,1890,/players/w/wellsja01.shtml,Jake Wells
415,0,1927-11-30,1927,3,1871,102,1873,/players/w/woodji01.shtml,Jimmy Wood
416,0,1927-10-22,1927,10,1917,1211,1926,/players/y/youngro01.shtml,Ross Youngs
417,0,1928-07-30,1928,2,1911,15,1912,/players/b/beckech01.shtml,Charlie Becker
418,0,1928-04-24,1928,1,1871,17,1871,/players/b/berthha01.shtml,Harry Berthrong
419,0,1928-05-31,1928,4,1890,110,1895,/players/b/brigggr01.shtml,Grant Briggs
420,0,1928-11-11,1928,11,1884,1188,1895,/players/b/burnsoy01.shtml,Oyster Burns
421,0,1928-11-26,1928,1,1872,2,1872,/players/c/clarede01.shtml,Denny Clare
422,0,1928-11-06,1928,2,1909,13,1910,/players/c/coonebi01.shtml,Bill Cooney
423,0,1928-06-13,1928,2,1925,33,1927,/players/c/corgach01.shtml,Chuck Corgan
424,0,1928-06-24,1928,1,1884,27,1884,/players/c/coxfr01.shtml,Frank Cox
425,0,1928-06-14,1928,12,1885,628,1896,/players/d/dailyco01.shtml,Con Daily
426,0,1928-02-13,1928,2,1890,14,1898,/players/d/daniepe01.shtml,Pete Daniels
427,0,1928-10-19,1928,1,1892,4,1892,/players/d/demilha01.shtml,Harry DeMiller
428,0,1928-11-15,1928,1,1923,1,1923,/players/d/dormach01.shtml,Charlie Dorman
429,0,1928-10-22,1928,8,1897,490,1904,/players/d/dunnja01.shtml,Jack Dunn
430,0,1928-02-09,1928,1,1888,5,1888,/players/f/farmebi01.shtml,Bill Farmer
431,0,1928-05-25,1928,1,1914,39,1914,/players/f/fiskema01.shtml,Max Fiske
432,0,1928-11-18,1928,1,1875,3,1875,/players/g/gilmoji01.shtml,Thomas Gilmore
433,0,1928-01-02,1928,1,1895,2,1895,/players/h/hineshu01.shtml,Hunkey Hines
434,0,1928-07-02,1928,9,1879,840,1888,/players/h/hotalpe01.shtml,Pete Hotaling
435,0,1928-03-14,1928,4,1886,125,1889,/players/h/hudsona01.shtml,Nat Hudson
436,0,1928-12-02,1928,2,1884,18,1885,/players/h/hughebi01.shtml,Bill Hughes
437,0,1928-02-01,1928,18,1891,1284,1918,/players/j/jennihu01.shtml,Hughie Jennings
438,0,1928-06-01,1928,1,1896,2,1896,/players/j/jordach01.shtml,Charlie Jordan
439,0,1928-11-14,1928,1,1911,2,1911,/players/j/juulhe01.shtml,Herb Juul
440,0,1928-03-23,1928,2,1913,22,1914,/players/k/kaforja01.shtml,Jake Kafora
441,0,1928-11-04,1928,1,1914,3,1914,/players/k/kellyed01.shtml,Ed Kelly
442,0,1928-07-18,1928,8,1903,220,1910,/players/k/killied01.shtml,Ed Killian
443,0,1928-06-23,1928,16,1890,1216,1906,/players/k/kittrma01.shtml,Malachi Kittridge
444,0,1928-11-20,1928,1,1891,32,1891,/players/l/lohmape01.shtml,Pete Lohman
445,0,1928-03-19,1928,6,1885,166,1894,/players/l/lovetto01.shtml,Tom Lovett
446,0,1928-04-06,1928,5,1914,64,1925,/players/m/mcaulik01.shtml,Ike McAuley
447,0,1928-04-19,1928,2,1882,44,1883,/players/m/mccafha01.shtml,Harry McCaffery
448,0,1928-02-04,1928,2,1905,4,1907,/players/m/mccarbi01.shtml,Bill McCarthy
449,0,1928-03-05,1928,2,1891,5,1898,/players/m/mcquama01.shtml,Mart McQuaid
450,0,1928-12-27,1928,1,1884,34,1884,/players/m/meistge01.shtml,George Meister
451,0,1928-04-23,1928,2,1884,203,1885,/players/m/millejo02.shtml,Joe Miller
452,0,1928-10-14,1928,2,1901,12,1904,/players/m/millibi01.shtml,Billy Milligan
453,0,1928-08-21,1928,12,1883,987,1895,/players/m/mulvejo01.shtml,Joe Mulvey
454,0,1928-12-07,1928,3,1889,34,1894,/players/p/pettych01.shtml,Charlie Petty
455,0,1928-04-01,1928,3,1884,198,1890,/players/p/phillma01.shtml,Marr Phillips
456,0,1928-01-14,1928,5,1871,83,1875,/players/r/reachal01.shtml,Al Reach
457,0,1928-12-22,1928,1,1874,1,1874,/players/r/reedhu01.shtml,Hugh Reid
458,0,1928-02-23,1928,1,1914,4,1914,/players/r/ridgwja01.shtml,Jack Ridgway
459,0,1928-01-16,1928,5,1904,511,1909,/players/r/rossmcl01.shtml,Claude Rossman
460,0,1928-10-15,1928,1,1871,8,1871,/players/s/sagerpo01.shtml,Pony Sager
461,0,1928-07-15,1928,1,1890,14,1890,/players/s/sauteal01.shtml,Al Sauter
462,0,1928-12-29,1928,1,1890,3,1890,/players/s/scanlmo01.shtml,Mort Scanlan
463,0,1928-02-27,1928,1,1920,2,1920,/players/s/schulwa01.shtml,Walt Schulz
464,0,1928-09-09,1928,13,1916,412,1928,/players/s/shockur01.shtml,Urban Shocker
465,0,1928-05-24,1928,1,1886,10,1886,/players/s/smithbi03.shtml,Billy Smith
466,0,1928-05-01,1928,3,1904,15,1911,/players/s/smithbu01.shtml,Bull Smith
467,0,1928-10-11,1928,1,1884,10,1884,/players/s/smithfr01.shtml,Frank Smith
468,0,1928-03-25,1928,5,1902,680,1906,/players/s/smootho01.shtml,Homer Smoot
469,0,1928-05-10,1928,8,1890,216,1898,/players/s/steined01.shtml,Ed Stein
470,0,1928-10-14,1928,2,1895,20,1899,/players/s/stuarbi01.shtml,Bill Stuart
471,0,1928-01-28,1928,4,1905,70,1908,/players/t/thielja01.shtml,Jake Thielman
472,0,1928-11-05,1928,4,1893,328,1896,/players/t/treadge01.shtml,George Treadway
473,0,1928-11-26,1928,1,1898,74,1898,/players/w/wagnebu01.shtml,Butts Wagner
474,0,1928-06-19,1928,7,1903,192,1909,/players/w/weimeja01.shtml,Jake Weimer
475,0,1928-10-27,1928,2,1874,10,1876,/players/w/westbi01.shtml,Billy West
476,0,1928-03-13,1928,3,1887,236,1891,/players/w/wheelbo01.shtml,Bobby Wheelock
477,0,1928-04-26,1928,5,1895,127,1899,/players/w/wilsoze01.shtml,Zeke Wilson
478,0,1928-08-26,1928,3,1901,86,1903,/players/w/wiltssn01.shtml,Snake Wiltse
479,0,1928-05-06,1928,4,1875,45,1881,/players/w/wrighsa01.shtml,Sam Wright
480,0,1929-11-10,1929,7,1887,348,1893,/players/b/baldwma01.shtml,Mark Baldwin
481,0,1929-05-28,1929,3,1889,331,1891,/players/b/beardol01.shtml,Ollie Beard
482,0,1929-06-18,1929,1,1884,4,1884,/players/b/bishofr01.shtml,Frank Bishop
483,0,1929-11-08,1929,1,1889,4,1889,/players/b/bittmre01.shtml,Red Bittmann
484,0,1929-05-25,1929,1,1890,2,1890,/players/b/blauvhe01.shtml,Harvey Blauvelt
485,0,1929-01-09,1929,1,1878,2,1878,/players/b/blissfr01.shtml,Frank Bliss
486,0,1929-09-02,1929,1,1908,17,1908,/players/b/bluebe01.shtml,Bert Blue
487,0,1929-10-14,1929,2,1875,39,1876,/players/b/bordejo01.shtml,Joe Borden
488,0,1929-08-05,1929,3,1916,62,1921,/players/b/brottto01.shtml,Tony Brottem
489,0,1929-12-12,1929,8,1888,524,1895,/players/b/buckldi01.shtml,Dick Buckley
490,0,1929-06-16,1929,1,1890,27,1890,/players/c/carmage01.shtml,George Carman
491,0,1929-07-09,1929,2,1896,101,1899,/players/c/cassipe01.shtml,Pete Cassidy
492,0,1929-04-13,1929,1,1910,3,1910,/players/c/castljo01.shtml,John Castle
493,0,1929-09-22,1929,10,1886,332,1896,/players/c/chambel01.shtml,Ice Box Chamberlain
494,0,1929-07-12,1929,7,1895,136,1904,/players/c/cronija01.shtml,Jack Cronin
495,0,1929-04-05,1929,2,1909,11,1910,/players/c/crookto01.shtml,Tom Crooke
496,0,1929-08-06,1929,4,1884,95,1887,/players/c/cusicto01.shtml,Andy Cusick
497,0,1929-01-07,1929,2,1887,109,1888,/players/d/daniela01.shtml,Law Daniels
498,0,1929-11-20,1929,1,1890,1,1890,/players/d/dotyba01.shtml,Babe Doty
499,0,1929-06-15,1929,3,1899,231,1903,/players/f/floodti01.shtml,Tim Flood
500,0,1929-08-28,1929,1,1887,7,1887,/players/f/flynned01.shtml,Ed Flynn
501,0,1929-03-01,1929,1,1908,6,1908,/players/f/fosteed01.shtml,Ed Foster
502,0,1929-07-21,1929,3,1886,50,1888,/players/g/gilmofr01.shtml,Frank Gilmore
503,0,1929-09-27,1929,3,1901,264,1903,/players/g/gochnjo01.shtml,John Gochnaur
504,0,1929-01-11,1929,2,1875,107,1878,/players/g/goldemi01.shtml,Mike Golden
505,0,1929-03-05,1929,4,1884,81,1891,/players/h/hardilo01.shtml,Lou Hardie
506,0,1929-01-24,1929,2,1875,26,1884,/players/h/hautzch01.shtml,Charlie Hautz
507,0,1929-02-02,1929,2,1879,102,1884,/players/h/hawketh01.shtml,Thorny Hawkes
508,0,1929-01-14,1929,1,1890,1,1890,/players/h/heynejo01.shtml,Fred Hayner
509,0,1929-07-02,1929,2,1902,3,1903,/players/h/hookebu01.shtml,Buck Hooker
510,0,1929-10-02,1929,1,1907,15,1907,/players/h/hopkibu01.shtml,Buck Hopkins
511,0,1929-09-25,1929,13,1904,1586,1916,/players/h/huggimi01.shtml,Miller Huggins
512,0,1929-07-08,1929,2,1884,60,1890,/players/k/kappejo01.shtml,Joe Kappel
513,0,1929-04-13,1929,1,1890,59,1890,/players/k/keltyjo01.shtml,John Kelty
514,0,1929-04-20,1929,3,1895,72,1897,/players/k/kissibi01.shtml,Bill Kissinger
515,0,1929-10-09,1929,8,1904,584,1911,/players/k/kleinre01.shtml,Red Kleinow
516,0,1929-10-22,1929,2,1928,201,1929,/players/l/leriawa01.shtml,Walt Lerian
517,0,1929-04-30,1929,1,1890,21,1890,/players/l/longda01.shtml,Dan Long
518,0,1929-08-11,1929,1,1902,1,1902,/players/l/longre01.shtml,Red Long
519,0,1929-01-02,1929,13,1885,1123,1897,/players/l/lyonsde01.shtml,Denny Lyons
520,0,1929-03-13,1929,16,1904,2087,1919,/players/m/mageesh01.shtml,Sherry Magee
521,0,1929-08-15,1929,12,1873,833,1886,/players/m/mannija01.shtml,Jack Manning
522,0,1929-10-22,1929,5,1884,364,1889,/players/m/manniji01.shtml,Jim Manning
523,0,1929-07-03,1929,8,1878,792,1888,/players/m/mcclebi01.shtml,Bill McClellan
524,0,1929-11-14,1929,10,1899,477,1908,/players/m/mcginjo01.shtml,Joe McGinnity
525,0,1929-12-11,1929,1,1908,1,1908,/players/m/mcmahdo01.shtml,Doc McMahon
526,0,1929-03-25,1929,3,1923,42,1926,/players/m/meekero01.shtml,Roy Meeker
527,0,1929-07-24,1929,2,1877,17,1884,/players/m/millege01.shtml,George Miller
528,0,1929-07-20,1929,1,1915,41,1915,/players/m/millsru01.shtml,Rupert Mills
529,0,1929-08-08,1929,1,1895,8,1895,/players/m/minneda01.shtml,Dan Minnehan
530,0,1929-02-26,1929,3,1906,25,1912,/players/m/moronji01.shtml,Jim Moroney
531,0,1929-11-15,1929,15,1884,1553,1898,/players/n/nashbi01.shtml,Billy Nash
532,0,1929-07-19,1929,3,1887,85,1890,/players/o/o'routo01.shtml,Tom O'Rourke
533,0,1929-04-12,1929,4,1915,45,1922,/players/p/phillto01.shtml,Tom Phillips
534,0,1929-11-20,1929,2,1884,60,1885,/players/p/powelji01.shtml,Jim Powell
535,0,1929-03-30,1929,2,1912,4,1913,/players/r/reddiph01.shtml,Phil Redding
536,0,1929-10-01,1929,6,1879,251,1886,/players/r/richmle01.shtml,Lee Richmond
537,0,1929-01-03,1929,10,1902,218,1914,/players/s/smithch02.shtml,Charlie Smith
538,0,1929-03-02,1929,4,1894,29,1898,/players/s/smithto02.shtml,Tom Smith
539,0,1929-08-27,1929,1,1874,1,1874,/players/s/snowch01.shtml,Charlie Snow
540,0,1929-05-13,1929,3,1890,7,1898,/players/s/stallge01.shtml,George Stallings
541,0,1929-02-13,1929,3,1880,38,1883,/players/s/straujo01.shtml,Joe Straub
542,0,1929-01-28,1929,1,1884,2,1884,/players/s/struval01.shtml,Al Strueve
543,0,1929-06-16,1929,1,1888,28,1888,/players/s/sullimi01.shtml,Mike Sullivan
544,0,1929-07-05,1929,1,1884,3,1884,/players/s/sullite01.shtml,Ted Sullivan
545,0,1929-02-11,1929,3,1925,98,1927,/players/u/ulricdu01.shtml,Dutch Ulrich
546,0,1929-01-13,1929,2,1884,70,1890,/players/w/westbu01.shtml,Buck West
547,0,1929-11-29,1929,1,1913,1,1913,/players/w/whelaji01.shtml,Jimmy Whelan
548,0,1929-11-11,1929,1,1919,1,1919,/players/w/whitesa01.shtml,Sam White
549,0,1929-03-23,1929,4,1921,120,1928,/players/w/willide01.shtml,Denny Williams
550,0,1929-02-01,1929,10,1888,962,1898,/players/w/wilmowa01.shtml,Walt Wilmot
551,0,1929-04-15,1929,1,1898,1,1898,/players/w/wilsohe01.shtml,Harry Wilson
552,0,1929-01-30,1929,1,1896,1,1896,/players/w/woodjo01.shtml,John Wood
553,0,1930-02-13,1930,1,1890,3,1890,/players/a/abbotda01.shtml,Dan Abbott
554,0,1930-03-11,1930,5,1883,179,1891,/players/b/barrbo01.shtml,Bob Barr
555,0,1930-12-03,1930,1,1920,9,1920,/players/b/baumgha01.shtml,Harry Baumgartner
556,0,1930-05-28,1930,14,1917,385,1930,/players/c/carlsha01.shtml,Hal Carlson
557,0,1930-12-25,1930,1,1890,1,1890,/players/c/clemeed01.shtml,Fred Clement
558,0,1930-10-09,1930,2,1893,12,1894,/players/c/crossle01.shtml,Lem Cross
559,0,1930-06-22,1930,1,1909,1,1909,/players/d/dambi01.shtml,Bill Dam
560,0,1930-04-11,1930,4,1924,127,1927,/players/d/deanwa01.shtml,Wayland Dean
561,0,1930-03-21,1930,2,1887,24,1888,/players/f/faganbi01.shtml,Bill Fagan
562,0,1930-07-05,1930,1,1887,4,1887,/players/f/fast01.shtml,Frederick Fass
563,0,1930-11-07,1930,2,1891,37,1892,/players/f/fitzgjo01.shtml,Warren Fitzgerald
564,0,1930-01-08,1930,1,1913,4,1913,/players/f/flanach01.shtml,Charlie Flannigan
565,0,1930-12-05,1930,2,1883,3,1884,/players/g/guinebe01.shtml,Ben Guiney
566,0,1930-01-30,1930,4,1909,81,1916,/players/h/hagerri01.shtml,Rip Hagerman
567,0,1930-11-07,1930,1,1884,45,1884,/players/h/hannajo01.shtml,John Hanna
568,0,1930-01-25,1930,1,1920,4,1920,/players/h/heathsp01.shtml,Spencer Heath
569,0,1930-06-03,1930,8,1890,216,1897,/players/h/hemmige01.shtml,George Hemming
570,0,1930-11-28,1930,1,1910,4,1910,/players/h/hendred01.shtml,Ed Hendricks
571,0,1930-07-19,1930,1,1889,40,1889,/players/h/hollawi01.shtml,Will Holland
572,0,1930-12-14,1930,1,1883,2,1883,/players/h/hubbaal01.shtml,Al Hubbard
573,0,1930-08-04,1930,2,1871,20,1872,/players/j/jackssa01.shtml,Sam Jackson
574,0,1930-09-07,1930,2,1911,5,1912,/players/k/kelihmi01.shtml,Mickey Keliher
575,0,1930-02-14,1930,5,1917,428,1921,/players/k/kildupe01.shtml,Pete Kilduff
576,0,1930-04-13,1930,10,1898,352,1907,/players/k/kitsofr01.shtml,Frank Kitson
577,0,1930-03-25,1930,4,1884,141,1887,/players/k/kriegbi01.shtml,Bill Krieg
578,0,1930-04-26,1930,1,1891,3,1891,/players/m/maceji01.shtml,Harry Mace
579,0,1930-07-26,1930,2,1906,5,1910,/players/m/maddeto01.shtml,Tommy Madden
580,0,1930-04-23,1930,4,1907,87,1910,/players/m/manniru01.shtml,Rube Manning
581,0,1930-08-17,1930,1,1882,1,1882,/players/m/maskrha01.shtml,Harry Maskrey
582,0,1930-06-19,1930,9,1913,532,1921,/players/m/mccarle01.shtml,Lew McCarty
583,0,1930-09-14,1930,3,1884,39,1886,/players/m/mccauji01.shtml,Jim McCauley
584,0,1930-04-05,1930,6,1886,608,1891,/players/m/mcgeaja01.shtml,Jack McGeachey
585,0,1930-06-09,1930,1,1910,1,1910,/players/p/pattoha01.shtml,Harry Patton
