,all star,birth date,birth year,experience,first year,games,last year,link,name,position
13281,0,6/24/1964,1964,2,1987,9,1988,/players/M/MillPa20.htm,Pat Miller,LB
13282,0,12/6/1964,1964,2,1986,24,1987,/players/M/MillSo00.htm,Solomon Miller,WR
13283,0,8/20/1964,1964,1,1989,5,1989,/players/M/MitcAl22.htm,Alvin Mitchell,RB
13284,0,3/15/1964,1964,8,1987,89,1994,/players/M/MitcRo20.htm,Roland Mitchell,DB
13285,0,1/1/1964,1964,1,1987,1,1987,/players/M/ModeJe20.htm,Jeff Modesitt,TE
13286,0,4/18/1964,1964,1,1987,3,1987,/players/M/MontDa20.htm,Dave Montagne,WR
13287,1,10/29/1964,1964,9,1988,142,1997,/players/M/MontGr20.htm,Greg Montgomery,P
13288,0,9/3/1964,1964,1,1987,5,1987,/players/M/MoorMa22.htm,Mark Moore,DB
13289,0,8/15/1964,1964,4,1986,60,1989,/players/M/MoorRo20.htm,Robert Moore,DB
13290,0,2/2/1964,1964,1,1987,2,1987,/players/M/MorgDa20.htm,Dan Morgan,G
13291,0,7/14/1964,1964,1,1987,5,1987,/players/M/MorrLe20.htm,Lee Morris,WR
13292,0,11/4/1964,1964,6,1987,66,1992,/players/M/MorrRo00.htm,Ron Morris,WR
13293,0,1/25/1964,1964,1,1987,3,1987,/players/M/MorrVi20.htm,Victor Morris,LB
13294,0,7/18/1964,1964,1,1987,3,1987,/players/M/MossGa20.htm,Gary Moss,DB
13295,0,10/4/1964,1964,4,1987,57,1990,/players/M/MuelJa00.htm,Jamie Mueller,RB
13296,0,5/5/1964,1964,5,1986,73,1990,/players/M/MuelVa00.htm,Vance Mueller,RB
13297,0,6/20/1964,1964,7,1987,97,1995,/players/M/MustNa20.htm,Najee Mustafaa,DB
13298,0,6/22/1964,1964,1,1987,1,1987,/players/N/NelsMa20.htm,Mark Nelson,T
13299,0,9/13/1964,1964,2,1988,17,1989,/players/N/NeubKe00.htm,Keith Neubert,TE
13300,0,6/11/1964,1964,1,1987,1,1987,/players/N/NewmTi20.htm,Tim Newman,RB
13301,0,6/11/1964,1964,1,1988,7,1988,/players/N/NichCa20.htm,Calvin Nicholas,WR
13302,0,2/10/1964,1964,6,1987,85,1993,/players/N/NichGe20.htm,Gerald Nichols,DT-NT-DE
13303,0,5/9/1964,1964,1,1987,3,1987,/players/N/NiehRo20.htm,Robert Niehoff,DB
13304,0,6/24/1964,1964,1,1987,3,1987,/players/N/NogaPe20.htm,Pete Noga,LB
13305,0,1/31/1964,1964,1,1987,3,1987,/players/N/NorrJe20.htm,Jerome Norris,DB
13306,0,3/12/1964,1964,1,1987,3,1987,/players/N/NorrJi21.htm,Jimmy Norris,DB
13307,0,8/22/1964,1964,1,1988,1,1988,/players/N/NorsMi20.htm,Mike Norseth,QB
13308,0,5/15/1964,1964,1,1987,1,1987,/players/O/OCalJo20.htm,John O'Callaghan,TE
13309,5,8/17/1964,1964,8,1986,89,1993,/players/O/OffeJo00.htm,John Offerdahl,LB
13310,0,7/13/1964,1964,1,1987,2,1987,/players/O/OlivDa20.htm,Darryl Oliver,RB
13311,6,5/7/1964,1964,13,1986,196,1999,/players/O/ONeaLe00.htm,Leslie O'Neal,DE-LB
13312,0,3/21/1964,1964,1,1987,3,1987,/players/O/OntkBo20.htm,Bob Ontko,LB
13313,0,3/20/1964,1964,1,1987,3,1987,/players/O/OrixFr20.htm,Frank Ori,G
13314,0,4/9/1964,1964,2,1987,6,1988,/players/O/OswaPa20.htm,Paul Oswald,C-G
13315,0,1/22/1964,1964,1,1987,3,1987,/players/P/PachCh20.htm,Chris Pacheco,NT
13316,0,5/10/1964,1964,2,1988,27,1989,/players/P/PainCa20.htm,Carl Painter,RB
13317,0,10/14/1964,1964,3,1987,41,1989,/players/P/PalmPa00.htm,Paul Palmer,RB
13318,0,3/12/1964,1964,1,1987,3,1987,/players/P/PardCu20.htm,Curt Pardridge,WR
13319,0,9/13/1964,1964,1,1987,2,1987,/players/P/ParkJe22.htm,Jerry Parker,LB
13320,0,9/14/1964,1964,3,1986,15,1988,/players/P/ParkJe23.htm,Jeff Parks,TE
13321,0,2/19/1964,1964,1,1987,2,1987,/players/P/ParkRi22.htm,Rickey Parks,WR
13322,0,12/7/1964,1964,1,1987,12,1987,/players/P/PaskKe20.htm,Keith Paskett,WR
13323,0,2/28/1964,1964,1,1987,1,1987,/players/P/PasqRo20.htm,Ron Pasquale,G
13324,0,7/18/1964,1964,1,1991,16,1991,/players/P/PattCr20.htm,Craig Patterson,DE-NT
13325,0,6/13/1964,1964,5,1988,48,1993,/players/P/PattSh20.htm,Shawn Patterson,DE-NT
13326,0,8/22/1964,1964,3,1986,43,1988,/players/P/PearAa20.htm,Aaron Pearson,LB
13327,0,10/8/1964,1964,2,1987,20,1988,/players/P/PeasBr00.htm,Brent Pease,QB
13328,0,5/20/1964,1964,6,1987,79,1993,/players/P/PeatTo20.htm,Todd Peat,G
13329,0,9/25/1964,1964,1,1987,2,1987,/players/P/PerkRa20.htm,Ray Perkins,DE
13330,0,10/16/1964,1964,6,1987,68,1992,/players/P/PerrBo00.htm,Bob Perryman,RB
13331,0,11/12/1964,1964,8,1988,97,1995,/players/P/PerrGe20.htm,Gerald Perry,T-G
13332,0,3/2/1964,1964,1,1987,3,1987,/players/P/PerrMi21.htm,Mike Perrino,T
13333,0,2/26/1964,1964,1,1987,1,1987,/players/P/PerrVi20.htm,Victor Perry,T
13334,0,3/5/1964,1964,1,1987,3,1987,/players/P/PeteBr20.htm,Brett Petersmark,C
13335,0,8/15/1964,1964,1,1987,3,1987,/players/P/PeteJo20.htm,Joe Peterson,DB
13336,0,3/29/1964,1964,1,1987,2,1987,/players/P/PettBa20.htm,Barry Pettyjohn,C-T
13337,0,11/2/1964,1964,1,1987,3,1987,/players/P/PettDu20.htm,Duane Pettitt,DE
13338,0,7/24/1964,1964,2,1986,4,1987,/players/P/PhilRa21.htm,Ray Phillips,LB-DE
13339,0,9/5/1964,1964,1,1987,1,1987,/players/P/PickLy20.htm,Lyle Pickens,DB
13340,0,9/20/1964,1964,1,1987,3,1987,/players/P/PidgTi20.htm,Tim Pidgeon,LB
13341,0,1/13/1964,1964,3,1989,32,1991,/players/P/PikeCh20.htm,Chris Pike,DT
13342,0,1/25/1964,1964,6,1986,87,1991,/players/P/PinkAl00.htm,Allen Pinkett,RB
13343,0,7/27/1964,1964,1,1987,3,1987,/players/P/PlanRo20.htm,Ron Plantz,C
13344,0,9/1/1964,1964,5,1987,52,1991,/players/P/PlumBr20.htm,Bruce Plummer,DB
13345,0,4/26/1964,1964,1,1987,3,1987,/players/P/PoexBi20.htm,Billy Poe,G
13346,0,5/11/1964,1964,5,1987,65,1992,/players/P/PollDa21.htm,Darryl Pollard,DB
13347,0,12/3/1964,1964,1,1987,1,1987,/players/P/PoolSh20.htm,Shelley Poole,RB
13348,0,9/23/1964,1964,1,1987,1,1987,/players/P/PoreTo20.htm,Tom Porell,NT
13349,0,9/23/1964,1964,3,1987,35,1990,/players/P/PortKe20.htm,Kerry Porter,RB
13350,0,5/18/1964,1964,2,1988,21,1989,/players/P/PrimJa00.htm,James Primus,RB
13351,0,11/11/1964,1964,3,1986,12,1988,/players/P/ProfGe20.htm,Gene Profit,DB
13352,0,1/29/1964,1964,6,1986,67,1991,/players/P/PruiJa00.htm,James Pruitt,WR
13353,0,4/26/1964,1964,1,1987,1,1987,/players/Q/QuicGr20.htm,Greg Quick,T
13354,0,1/7/1964,1964,1,1987,1,1987,/players/R/RediCo20.htm,Corn Redick,WR
13355,7,1/29/1964,1964,16,1985,234,2000,/players/R/ReedAn00.htm,Andre Reed,WR
13356,0,7/11/1964,1964,1,1988,15,1988,/players/R/ReesJe20.htm,Jerry Reese,DE
13357,0,6/25/1964,1964,6,1987,67,1992,/players/R/ReidMi20.htm,Michael Reid,LB
13358,0,8/7/1964,1964,1,1987,3,1987,/players/R/RemoRo20.htm,Roger Remo,LB
13359,0,11/10/1964,1964,1,1988,5,1988,/players/R/RentCa20.htm,Caesar Rentie,T
13360,0,10/6/1964,1964,2,1987,4,1988,/players/R/RichGr21.htm,Greg Richardson,WR
13361,0,6/23/1964,1964,1,1987,3,1987,/players/R/RileBo20.htm,Bob Riley,T
13362,0,10/17/1964,1964,1,1987,1,1987,/players/R/RileBo21.htm,Bobby Riley,WR
13363,0,5/13/1964,1964,1,1987,2,1987,/players/R/RileCa20.htm,Cameron Riley,DB
13364,0,10/10/1964,1964,1,1987,2,1987,/players/R/RileEr20.htm,Eric Riley,TE
13365,0,5/22/1964,1964,1,1987,2,1987,/players/R/RindSt20.htm,Stuart Rindy,T
13366,0,11/3/1964,1964,1,1987,2,1987,/players/R/RiveGa21.htm,Garland Rivers,DB
13367,0,2/1/1964,1964,2,1987,22,1988,/players/R/RobiFr23.htm,Freddie Robinson,DB
13368,0,8/31/1964,1964,1,1989,5,1989,/players/R/RobiLy20.htm,Lybrant Robinson,DE
13369,0,1/22/1964,1964,1,1987,1,1987,/players/R/RobiTo20.htm,Tony Robinson,QB
13370,0,1/21/1964,1964,4,1987,15,1992,/players/R/RogeRe20.htm,Reggie Rogers,DE
13371,0,8/19/1964,1964,8,1986,124,1993,/players/R/RollBu00.htm,Butch Rolle,TE
13372,0,5/28/1964,1964,1,1987,3,1987,/players/R/RubbEd20.htm,Ed Rubbert,QB
13373,0,10/19/1964,1964,1,1987,3,1987,/players/R/RudoMa20.htm,Martin Rudolph,DB
13374,0,12/14/1964,1964,1,1987,3,1987,/players/R/RussDa21.htm,Darryl Russell,DB
13375,0,6/25/1964,1964,2,1986,8,1987,/players/R/RuthMi20.htm,Mike Ruth,NT
13376,0,1/30/1964,1964,1,1987,3,1987,/players/R/RutlCr20.htm,Craig Rutledge,DB
13377,0,4/8/1964,1964,1,1987,2,1987,/players/S/SaccFr20.htm,Frank Sacco,LB
13378,0,2/28/1964,1964,1,1987,3,1987,/players/S/SagnTo20.htm,Tony Sagnella,DT
13379,1,11/25/1964,1964,12,1987,177,1998,/players/S/SaleDa00.htm,Dan Saleaumua,DT-NT-DE
13380,0,4/24/1964,1964,2,1986,19,1987,/players/S/SandCh21.htm,Chuck Sanders,RB
13381,0,4/6/1964,1964,1,1987,2,1987,/players/S/SawyJo20.htm,Jon Sawyer,DB
13382,0,11/22/1964,1964,1,1988,3,1988,/players/S/SchiAn20.htm,Andy Schillinger,WR
13383,0,9/13/1964,1964,2,1987,24,1988,/players/S/ScotPa00.htm,Patrick Scott,WR
13384,0,1/30/1964,1964,1,1987,3,1987,/players/S/ScotSt20.htm,Stanley Scott,DE
13385,0,6/3/1964,1964,6,1987,79,1992,/players/S/SealEu20.htm,Eugene Seale,LB
13386,0,1/30/1964,1964,6,1987,82,1992,/players/S/SealLe20.htm,Leon Seals,DE
13387,0,11/8/1964,1964,4,1989,57,1993,/players/S/SecuSc00.htm,Scott Secules,QB
13388,0,8/29/1964,1964,1,1987,3,1987,/players/S/SettTo20.htm,Tony Settles,LB
13389,4,12/24/1964,1964,10,1987,119,1996,/players/S/ShelEl00.htm,Elbert Shelley,DB
13390,0,8/6/1964,1964,1,1987,1,1987,/players/S/ShelJo21.htm,Jonathan Shelley,DB
13391,0,1/22/1964,1964,5,1987,36,1991,/players/S/ShepDe00.htm,Derrick Shepard,WR
13392,0,10/31/1964,1964,1,1987,1,1987,/players/S/ShibJa20.htm,James Shibest,WR
13393,0,4/30/1964,1964,1,1987,1,1987,/players/S/ShieJo21.htm,Jon Shields,G
13394,0,1/3/1964,1964,1,1987,10,1987,/players/S/SileDa20.htm,Dan Sileo,DT
13395,2,8/4/1964,1964,15,1986,236,2000,/players/S/SimmCl00.htm,Clyde Simmons,DE-DT
13396,0,8/12/1964,1964,1,1989,5,1989,/players/S/SimmMi20.htm,Mike Simmonds,G
13397,0,5/9/1964,1964,1,1987,3,1987,/players/S/SimmVi20.htm,Victor Simmons,LB
13398,0,9/29/1964,1964,1,1986,1,1986,/players/S/SimsTo21.htm,Tommy Sims,DB
13399,0,1/17/1964,1964,5,1986,61,1990,/players/S/SingRe20.htm,Reggie Singletary,G-T-DT
13400,0,8/29/1964,1964,1,1987,1,1987,/players/S/SinnGr20.htm,Greg Sinnott,T
13401,0,1/18/1964,1964,1,1987,3,1987,/players/S/SislBr20.htm,Brian Sisley,DE
13402,0,9/25/1964,1964,1,1987,1,1987,/players/S/SlatMi20.htm,Mike Slaton,DB
13403,2,10/19/1964,1964,12,1986,162,1998,/players/S/SlauWe00.htm,Webster Slaughter,WR
13404,0,7/10/1964,1964,1,1987,1,1987,/players/S/SmalDo20.htm,Donovan Small,DB
13405,2,11/26/1964,1964,10,1987,125,1996,/players/S/SmitAl01.htm,Al Smith,LB
13406,0,1/18/1964,1964,6,1987,60,1992,/players/S/SmitDa25.htm,Daryle Smith,T
13407,0,12/12/1964,1964,1,1988,14,1988,/players/S/SmitDa26.htm,Dave Smith,T
13408,0,8/30/1964,1964,9,1987,128,1995,/players/S/SmitSt00.htm,Steve Smith,RB
13409,0,2/13/1964,1964,1,1987,2,1987,/players/S/SmitSt22.htm,Struggy Smith,DB
13410,0,1/24/1964,1964,3,1987,22,1990,/players/S/SmitTi00.htm,Timmy Smith,RB
13411,0,8/6/1964,1964,1,1987,3,1987,/players/S/SmitWi22.htm,Willie Smith,TE
13412,0,2/1/1964,1964,1,1987,3,1987,/players/S/SommDo20.htm,Don Sommer,T
13413,0,8/2/1964,1964,1,1987,2,1987,/players/S/SpivSe20.htm,Sebron Spivey,WR
13414,0,1/23/1964,1964,1,1986,3,1986,/players/S/StalRo20.htm,Robert Stallings,TE
13415,0,6/22/1964,1964,1,1987,3,1987,/players/S/SteeCh20.htm,Chuck Steele,C
13416,0,6/18/1964,1964,6,1987,88,1992,/players/S/StepSc20.htm,Scott Stephen,LB
13417,0,9/15/1964,1964,1,1987,2,1987,/players/S/SterJo20.htm,John Sterling,RB
13418,0,7/30/1964,1964,1,1987,3,1987,/players/S/StevMa21.htm,Matt Stevens,QB
13419,0,12/4/1964,1964,,,,,/coaches/StewBr0.htm,Brian Stewart,Coach
13420,0,3/14/1964,1964,10,1987,131,1996,/players/S/StokFr20.htm,Fred Stokes,DE
13421,0,1/28/1964,1964,14,1987,216,2000,/players/S/StonDw00.htm,Dwight Stone,WR-RB
13422,0,7/6/1964,1964,4,1988,22,1992,/players/S/StouKe00.htm,Kelly Stouffer,QB
13423,0,9/11/1964,1964,6,1987,66,1992,/players/S/StraTr00.htm,Troy Stradford,RB-WR
13424,0,3/21/1964,1964,1,1987,3,1987,/players/S/StreEr20.htm,Eric Streater,WR
13425,0,11/12/1964,1964,2,1987,18,1988,/players/S/StroWi21.htm,Wilbur Strozier,TE
13426,0,5/15/1964,1964,3,1991,5,1993,/players/S/SullKe20.htm,Kent Sullivan,P
13427,0,2/15/1964,1964,1,1987,1,1987,/players/S/SwarGe20.htm,George Swarn,RB
13428,0,3/21/1964,1964,1,1987,1,1987,/players/S/SwarGr20.htm,Gregg Swartwoudt,T
13429,5,10/25/1964,1964,12,1986,185,1998,/players/S/SwilPa00.htm,Pat Swilling,LB-DE
13430,0,2/3/1964,1964,3,1986,30,1988,/players/S/SwooCr20.htm,Craig Swoope,DB
13431,0,3/4/1964,1964,3,1987,31,1991,/players/S/SwooPa20.htm,Pat Swoopes,NT
13432,0,4/13/1964,1964,1,1987,3,1987,/players/T/TaglJo20.htm,John Tagliaferri,RB
13433,0,12/19/1964,1964,2,1990,17,1991,/players/T/TallJo20.htm,John Talley,WR
13434,0,9/9/1964,1964,4,1987,50,1990,/players/T/TambBe20.htm,Ben Tamburello,G-C
13435,0,11/22/1964,1964,10,1988,142,1997,/players/T/TateDa20.htm,David Tate,DB
13436,0,3/15/1964,1964,1,1987,3,1987,/players/T/TaylDe20.htm,Derrick Taylor,DB
13437,0,12/21/1964,1964,9,1988,103,1996,/players/T/TaylKe20.htm,Keith Taylor,DB
13438,0,7/22/1964,1964,6,1988,47,1993,/players/T/TaylKi00.htm,Kitrick Taylor,WR
13439,0,5/10/1964,1964,1,1987,3,1987,/players/T/TeafGu20.htm,Guy Teafatiller,DT
13440,0,3/8/1964,1964,4,1986,54,1989,/players/T/TeltJo20.htm,John Teltschik,P
13441,0,2/12/1964,1964,6,1987,75,1993,/players/T/TennDe00.htm,Derek Tennell,TE
13442,0,10/23/1964,1964,2,1989,30,1991,/players/T/ThaxGa20.htm,Galand Thaxton,LB
13443,1,9/11/1964,1964,9,1987,111,1995,/players/T/ThomEr01.htm,Eric Thomas,DB
13444,0,7/11/1964,1964,4,1989,51,1992,/players/T/ThomGe00.htm,George Thomas,WR
13445,0,2/12/1964,1964,1,1987,3,1987,/players/T/ThomHe20.htm,Henry Thomas,G
13446,0,3/6/1964,1964,1,1987,3,1987,/players/T/ThomJo23.htm,John Thomas,T
13447,0,8/3/1964,1964,8,1988,94,1996,/players/T/ThomJo24.htm,Johnny Thomas,DB
13448,0,7/27/1964,1964,1,1988,10,1988,/players/T/ThomKe21.htm,Kevin Thomas,C
13449,0,9/8/1964,1964,1,1987,3,1987,/players/T/ThurJu20.htm,Junior Thurman,DB
13450,0,2/5/1964,1964,1,1987,3,1987,/players/T/TiggMa20.htm,Mark Tigges,T
13451,0,4/21/1964,1964,8,1987,115,1994,/players/T/TillSp00.htm,Spencer Tillman,RB
13452,0,2/2/1964,1964,1,1987,1,1987,/players/T/toibibre01.htm,Brendan Toibin,K
13453,0,9/20/1964,1964,5,1987,57,1992,/players/T/TrapSt20.htm,Steve Trapilo,G
13454,0,2/18/1964,1964,1,1987,1,1987,/players/T/TruiDa20.htm,Dave Truitt,TE
13455,0,7/6/1964,1964,2,1988,18,1989,/players/T/TuckEr20.htm,Erroll Tucker,DB
13456,0,10/7/1964,1964,1,1987,1,1987,/players/T/TurnDw20.htm,Dwaine Turner,NT
13457,0,10/12/1964,1964,7,1987,67,1993,/players/T/TurnOd00.htm,Odessa Turner,WR
13458,0,5/15/1964,1964,2,1986,4,1987,/players/T/TurpMi20.htm,Miles Turpin,LB
13459,0,2/1/1964,1964,1,1987,1,1987,/players/T/TurrWi20.htm,Willie Turral,RB
13460,0,2/20/1964,1964,1,1987,2,1987,/players/T/TweeRo20.htm,Rodney Tweet,WR
13461,0,1/19/1964,1964,1,1987,2,1987,/players/V/VanDRa21.htm,Ralph Van Dyke,T
13462,0,7/12/1964,1964,1,1987,3,1987,/players/V/VaraMi20.htm,Mike Varajon,RB
13463,0,1/31/1964,1964,1,1987,2,1987,/players/V/VattCh20.htm,Charles Vatterott,G-T
13464,0,7/17/1964,1964,5,1987,48,1991,/players/V/VaugCl20.htm,Clarence Vaughn,DB
13465,0,8/11/1964,1964,4,1987,58,1990,/players/V/VickRo00.htm,Roger Vick,RB
13466,0,9/21/1964,1964,12,1987,157,1998,/players/V/VillDa20.htm,Danny Villa,T-C-G
13467,0,5/30/1964,1964,1,1987,2,1987,/players/V/VillVi20.htm,Vince Villanucci,NT
13468,0,2/13/1964,1964,1,1987,3,1987,/players/W/WallHe21.htm,Henry Walls,LB
13469,1,12/27/1964,1964,12,1986,176,1997,/players/W/WallSt00.htm,Steve Wallace,T-G
13470,0,3/14/1964,1964,6,1986,77,1991,/players/W/WaltAl20.htm,Alvin Walton,DB
13471,0,12/9/1964,1964,1,1987,3,1987,/players/W/WaltDa20.htm,Dave Walter,QB
13472,0,3/10/1964,1964,2,1987,19,1989,/players/W/WardDa21.htm,David Ward,LB
13473,0,11/27/1964,1964,1,1987,3,1987,/players/W/WarnJi20.htm,Jim Warne,T
13474,0,8/12/1964,1964,1,1987,2,1987,/players/W/WarrXa20.htm,Xavier Warren,DE
13475,0,1/9/1964,1964,1,1987,3,1987,/players/W/WashCh22.htm,Chuck Washington,DB
13476,0,8/8/1964,1964,1,1987,1,1987,/players/W/WatsRe20.htm,Remi Watson,WR
13477,0,2/3/1964,1964,1,1987,1,1987,/players/W/WeisRo20.htm,Ron Weissenhofer,LB
13478,0,2/24/1964,1964,1,1987,3,1987,/players/W/WeltTo20.htm,Tom Welter,T-G
13479,0,6/14/1964,1964,1,1987,3,1987,/players/W/WestCl20.htm,Cleve Wester,RB
13480,0,6/15/1964,1964,1,1987,3,1987,/players/W/WheeMa21.htm,Mark Wheeler,TE
13481,0,4/6/1964,1964,6,1987,70,1993,/players/W/WhitAd20.htm,Adrian White,DB
13482,0,3/14/1964,1964,3,1990,27,1993,/players/W/WhitDa00.htm,Danta Whitaker,TE
13483,0,12/9/1964,1964,1,1987,3,1987,/players/W/WhitGe22.htm,Gerald White,RB
13484,0,3/13/1964,1964,1,1987,2,1987,/players/W/WiegEr20.htm,Eric Wiegand,C
13485,0,10/9/1964,1964,6,1987,92,1992,/players/W/WilcSo20.htm,Solomon Wilcots,DB
13486,0,12/9/1964,1964,1,1987,1,1987,/players/W/WileCh20.htm,Charles Wiley,NT
13487,0,7/28/1964,1964,11,1987,147,1997,/players/W/WilkBr20.htm,Bruce Wilkerson,T-G
13488,0,9/7/1964,1964,1,1987,3,1987,/players/W/WillBe22.htm,Bert Williams,LB
13489,0,10/23/1964,1964,11,1986,147,1996,/players/W/WillBr20.htm,Brent Williams,DE
13490,0,7/9/1964,1964,1,1987,1,1987,/players/W/WillDe21.htm,Demise Williams,DB
13491,0,5/11/1964,1964,1,1987,3,1987,/players/W/WillGr22.htm,Greg Williamson,DB
13492,2,11/23/1964,1964,10,1986,149,1995,/players/W/WillJo00.htm,John Williams,FB
13493,0,9/30/1964,1964,1,1986,12,1986,/players/W/WillKe01.htm,Keith Williams,WR-RB
13494,0,4/12/1964,1964,1,1987,3,1987,/players/W/WillPe21.htm,Perry Williams,DB
13495,0,9/10/1964,1964,9,1987,103,1995,/players/W/WilsKa20.htm,Karl Wilson,DE-DT
13496,0,7/14/1964,1964,1,1987,3,1987,/players/W/WilsTe20.htm,Ted Wilson,WR
13497,0,1/4/1964,1964,1,1987,3,1987,/players/W/WimbDe20.htm,Derek Wimberly,DE
13498,1,1/23/1964,1964,16,1987,231,2002,/players/W/WintFr00.htm,Frank Winters,C-G
13499,0,6/5/1964,1964,5,1986,53,1991,/players/W/WiseMi20.htm,Mike Wise,DE
13500,0,11/18/1964,1964,4,1988,30,1992,/players/W/WithMi20.htm,Mike Withycombe,G-T-C
13501,0,4/25/1964,1964,1,1987,2,1987,/players/W/WittBi20.htm,Billy Witt,DE
13502,0,2/21/1964,1964,1,1987,3,1987,/players/W/WittMi20.htm,Mike Witteck,LB
13503,3,5/18/1964,1964,13,1986,191,1998,/players/W/WolfWi00.htm,Will Wolford,T-G
13504,0,10/22/1964,1964,1,1987,2,1987,/players/W/WoodCa20.htm,Carl Woods,RB
13505,0,7/29/1964,1964,4,1988,64,1991,/players/W/WoodKe00.htm,Keith Woodside,RB
13506,0,4/5/1964,1964,2,1987,8,1988,/players/W/WrigCh20.htm,Charles Wright,DB
13507,0,7/17/1964,1964,2,1987,21,1988,/players/W/WrigTe21.htm,Terry Wright,DB
13508,0,3/14/1964,1964,2,1986,18,1987,/players/W/WyatKe21.htm,Kevin Wyatt,DB
13509,0,3/31/1964,1964,9,1987,92,1995,/players/W/WymaDa20.htm,David Wyman,LB
13510,0,11/8/1964,1964,1,1987,1,1987,/players/Y/YounKe20.htm,Kevin Young,DE
13511,0,8/27/1965,1965,1,1987,2,1987,/players/A/AdkiKe20.htm,Kevin Adkins,DB
13512,0,9/17/1965,1965,5,1989,44,1993,/players/A/AlexBr21.htm,Bruce Alexander,DB
13513,0,1/15/1965,1965,2,1989,21,1992,/players/A/AlexJe00.htm,Jeff Alexander,RB
13514,0,3/19/1965,1965,2,1989,19,1991,/players/A/AlexMi00.htm,Mike Alexander,WR
13515,6,11/22/1965,1965,14,1988,217,2001,/players/A/AlleEr00.htm,Eric Allen,DB
13516,0,11/23/1965,1965,4,1988,37,1991,/players/A/AlleMa01.htm,Marvin Allen,RB
13517,0,12/21/1965,1965,2,1988,19,1989,/players/A/AlstOB20.htm,O'Brien Alston,LB
13518,0,4/9/1965,1965,1,1987,3,1987,/players/A/AndeAr20.htm,Aric Anderson,LB
13519,0,3/7/1965,1965,10,1988,114,1997,/players/A/AndeFl00.htm,Flipper Anderson,WR
13520,0,8/29/1965,1965,1,1987,2,1987,/players/A/AndeMe20.htm,Mel Anderson,WR
13521,0,1/26/1965,1965,7,1987,102,1993,/players/A/AnnoSa20.htm,Sam Anno,LB
13522,0,1/17/1965,1965,1,1987,1,1987,/players/A/AnthTe20.htm,Terrence Anthony,DB
13523,0,8/3/1965,1965,1,1987,3,1987,/players/A/ApkeSt20.htm,Steve Apke,LB
13524,6,9/7/1965,1965,14,1987,212,2000,/players/A/ArmsBr00.htm,Bruce Armstrong,T-G
13525,1,10/5/1965,1965,15,1989,211,2003,/players/A/ArmsTr00.htm,Trace Armstrong,DE
13526,0,8/15/1965,1965,1,1987,2,1987,/players/A/ArpxJo20.htm,John Arp,T
13527,0,8/28/1965,1965,1,1987,1,1987,/players/A/AtkiRi20.htm,Ricky Atkinson,DB
13528,0,1/18/1965,1965,1,1987,3,1987,/players/A/AuerTo20.htm,Todd Auer,LB
13529,0,3/3/1965,1965,,,,,/coaches/AustTe0.htm,Teryl Austin,Coach
13530,0,9/3/1965,1965,1,1990,13,1990,/players/B/BailDa20.htm,David Bailey,DE
13531,0,11/29/1965,1965,2,1987,15,1988,/players/B/BankRo21.htm,Roy Banks,WR
13532,0,2/19/1965,1965,1,1987,3,1987,/players/B/BarnVi20.htm,Vincent Barnett,DB
13533,0,9/25/1965,1965,1,1987,3,1987,/players/B/BattMa20.htm,Matt Battaglia,LB
13534,0,3/5/1965,1965,5,1989,74,1993,/players/B/BaylJo21.htm,John Baylor,DB
13535,0,9/8/1965,1965,1,1987,1,1987,/players/B/BeecEa20.htm,Earl Beecham,RB
13536,0,6/15/1965,1965,1,1996,1,1996,/players/B/BellKe00.htm,Kerwin Bell,QB
13537,5,8/25/1965,1965,14,1987,206,2000,/players/B/BennCo00.htm,Cornelius Bennett,LB
13538,2,1/9/1965,1965,11,1995,160,2005,/players/B/BennDa20.htm,Darren Bennett,P
13539,0,2/8/1965,1965,9,1987,84,1995,/players/B/BernRo00.htm,Rod Bernstine,RB-TE
13540,0,7/21/1965,1965,1,1987,2,1987,/players/B/BerrLo20.htm,Louis Berry,P
13541,1,3/7/1965,1965,14,1988,147,2003,/players/B/BeueSt00.htm,Steve Beuerlein,QB
13542,0,6/16/1965,1965,7,1990,93,1996,/players/B/BirdJJ00.htm,J.J. Birden,WR
13543,0,3/7/1965,1965,1,1987,3,1987,/players/B/BlacBa20.htm,Barry Black,G
13544,1,7/24/1965,1965,11,1988,156,1998,/players/B/BladBr00.htm,Brian Blades,WR
13545,0,2/21/1965,1965,6,1988,71,1993,/players/B/BlayAn20.htm,Anthony Blaylock,DB
13546,0,2/12/1965,1965,1,1987,2,1987,/players/B/BlouAl20.htm,Alvin Blount,RB
13547,0,1/4/1965,1965,1,1988,4,1988,/players/B/BoltSc20.htm,Scott Bolton,WR
13548,0,10/9/1965,1965,1,1989,6,1989,/players/B/BonnBr20.htm,Brian Bonner,LB
13549,0,10/9/1965,1965,8,1988,102,1995,/players/B/BootJo20.htm,John Booty,DB
13550,0,3/9/1965,1965,3,1987,24,1989,/players/B/BoswBr20.htm,Brian Bosworth,LB
13551,0,8/29/1965,1965,7,1987,83,1993,/players/B/BragSt20.htm,Stephen Braggs,DB
13552,0,2/9/1965,1965,10,1987,123,1997,/players/B/BranDa21.htm,David Brandon,LB
13553,0,10/23/1965,1965,2,1989,20,1992,/players/B/BranJo21.htm,John Brantley,LB
13554,0,2/2/1965,1965,2,1989,32,1990,/players/B/BratMe00.htm,Mel Bratton,RB
