,Unnamed: 0,all star,birth date,birth year,experience,first year,games,last year,link,name,position,age,death date,death year
8525,8753.0,0.0,4/14/1952,1952.0,1.0,1977.0,14.0,1977.0,/players/K/KirkEr20.htm,Ernest Kirk,DE,,,
8526,8754.0,0.0,11/2/1952,1952.0,1.0,1974.0,6.0,1974.0,/players/K/KoegVi20.htm,Vic Koegel,LB,,,
8527,8755.0,0.0,11/27/1952,1952.0,8.0,1974.0,109.0,1981.0,/players/K/KollBi20.htm,Bill Kollar,DE-NT-DT,,,
8528,8756.0,0.0,2/4/1952,1952.0,8.0,1975.0,97.0,1982.0,/players/K/KrepKe00.htm,Keith Krepfle,TE,,,
8529,8757.0,0.0,7/9/1952,1952.0,2.0,1975.0,13.0,1976.0,/players/K/KrevAl20.htm,Al Krevis,T,,,
8530,8758.0,0.0,10/26/1952,1952.0,1.0,1976.0,7.0,1976.0,/players/K/KunzTe00.htm,Terry Kunz,RB,,,
8531,8759.0,0.0,2/12/1952,1952.0,1.0,1976.0,2.0,1976.0,/players/L/LallBo20.htm,Bob Lally,LB,,,
8532,8760.0,9.0,7/8/1952,1952.0,11.0,1974.0,146.0,1984.0,/players/L/LambJa00.htm,Jack Lambert,LB,,,
8533,8761.0,0.0,6/24/1952,1952.0,10.0,1974.0,140.0,1983.0,/players/L/LaphDa20.htm,Dave Lapham,G-C-T,,,
8534,8762.0,0.0,5/4/1952,1952.0,2.0,1974.0,20.0,1975.0,/players/L/LaPoPh20.htm,Phil LaPorta,T,,,
8535,8763.0,0.0,10/13/1952,1952.0,5.0,1975.0,73.0,1979.0,/players/L/LattGr00.htm,Greg Latta,TE,41.0,9/28/1994,1994.0
8536,8764.0,1.0,3/12/1952,1952.0,9.0,1974.0,129.0,1982.0,/players/L/LeMaFr00.htm,Frank LeMaster,LB,,,
8537,8765.0,0.0,3/26/1952,1952.0,5.0,1975.0,68.0,1979.0,/players/L/LiveVi20.htm,Virgil Livers,DB,,,
8538,8767.0,0.0,7/28/1952,1952.0,3.0,1974.0,9.0,1976.0,/players/L/LongCl00.htm,Clint Longley,QB,,,
8539,8768.0,0.0,9/29/1952,1952.0,6.0,1975.0,85.0,1980.0,/players/L/LuceDe20.htm,Derrel Luce,LB,,,
8540,8769.0,0.0,12/14/1952,1952.0,1.0,1977.0,4.0,1977.0,/players/L/LuckTe00.htm,Terry Luck,QB,,,
8541,8770.0,0.0,7/21/1952,1952.0,3.0,1976.0,44.0,1978.0,/players/M/MallLa20.htm,Larry Mallory,DB,,,
8542,8771.0,0.0,2/3/1952,1952.0,6.0,1974.0,82.0,1979.0,/players/M/MaloBe00.htm,Benny Malone,RB,,,
8543,8772.0,0.0,8/10/1952,1952.0,8.0,1977.0,113.0,1984.0,/players/M/ManoBr20.htm,Brison Manor,DE,,,
8544,8773.0,0.0,7/29/1952,1952.0,3.0,1974.0,19.0,1976.0,/players/M/MaraGa00.htm,Gary Marangi,QB,,,
8545,8774.0,0.0,1/15/1952,1952.0,1.0,1976.0,1.0,1976.0,/players/M/MardGr20.htm,Greg Marderian,DT,,,
8546,8775.0,0.0,11/7/1952,1952.0,4.0,1974.0,41.0,1977.0,/players/M/MarkMa20.htm,Mark Markovich,C-G,,,
8547,8776.0,0.0,9/8/1952,1952.0,1.0,1980.0,16.0,1980.0,/players/M/MarsJa20.htm,James Marshall,DB,,,
8548,8777.0,0.0,4/16/1952,1952.0,1.0,1975.0,11.0,1975.0,/players/M/McCaBo20.htm,Bob McCaffrey,C,,,
8549,8778.0,0.0,9/13/1952,1952.0,1.0,1974.0,11.0,1974.0,/players/M/McCoBu20.htm,Bubba McCollum,DT,52.0,9/5/2005,2005.0
8550,8779.0,0.0,3/24/1952,1952.0,6.0,1975.0,74.0,1981.0,/players/M/McCrGr00.htm,Greg McCrary,TE,61.0,4/9/2013,2013.0
8551,8780.0,0.0,7/28/1952,1952.0,1.0,1975.0,13.0,1975.0,/players/M/McCrJo20.htm,John McCrumbly,LB,,,
8552,8781.0,0.0,11/30/1952,1952.0,10.0,1974.0,129.0,1983.0,/players/M/McCuSa00.htm,Sam McCullum,WR,,,
8553,8782.0,0.0,8/26/1952,1952.0,1.0,1974.0,10.0,1974.0,/players/M/McGeMo00.htm,Molly McGee,RB,41.0,7/18/1994,1994.0
8554,8783.0,0.0,5/6/1952,1952.0,12.0,1974.0,167.0,1985.0,/players/M/McNeFr21.htm,Fred McNeill,LB,63.0,11/3/2015,2015.0
8555,8784.0,0.0,1/23/1952,1952.0,1.0,1974.0,9.0,1974.0,/players/M/MeanDa20.htm,Dave Means,DE,,,
8556,8785.0,0.0,9/5/1952,1952.0,9.0,1974.0,115.0,1982.0,/players/M/MillCl00.htm,Cleo Miller,RB,,,
8557,8786.0,0.0,8/16/1952,1952.0,5.0,1975.0,69.0,1979.0,/players/M/MitcMa20.htm,Mack Mitchell,DE,,,
8558,8787.0,0.0,5/3/1952,1952.0,1.0,1978.0,16.0,1978.0,/players/M/MondWo20.htm,Wonder Monds,DB,,,
8559,8788.0,0.0,3/27/1952,1952.0,4.0,1977.0,52.0,1980.0,/players/M/MorgAr00.htm,Arnold Morgado,RB,,,
8560,8789.0,0.0,6/26/1952,1952.0,2.0,1974.0,17.0,1975.0,/players/M/MorgDe00.htm,Dennis Morgan,RB,63.0,10/25/2015,2015.0
8561,8790.0,0.0,10/6/1952,1952.0,1.0,1974.0,3.0,1974.0,/players/M/MoslWa00.htm,Wayne Mosley,RB,,,
8562,8791.0,0.0,11/18/1952,1952.0,1.0,1981.0,3.0,1981.0,/players/N/nielshan01.htm,Hans Nielsen,K,,,
8563,8792.0,0.0,11/3/1952,1952.0,1.0,1974.0,7.0,1974.0,/players/N/NighNi20.htm,Nick Nighswander,C,,,
8564,8793.0,0.0,5/19/1952,1952.0,1.0,1976.0,1.0,1976.0,/players/N/NottMi00.htm,Mike Nott,QB,,,
8565,8794.0,0.0,6/30/1952,1952.0,2.0,1977.0,30.0,1978.0,/players/N/NuzuRi20.htm,Rick Nuzum,C,,,
8566,8795.0,1.0,9/5/1952,1952.0,6.0,1974.0,81.0,1979.0,/players/O/OdomSt00.htm,Steve Odom,WR,,,
8567,8796.0,0.0,3/3/1952,1952.0,2.0,1975.0,18.0,1976.0,/players/O/OlivFr20.htm,Frank Oliver,DB,,,
8568,8797.0,0.0,9/8/1952,1952.0,7.0,1974.0,100.0,1980.0,/players/O/ONeiEd20.htm,Ed O'Neil,LB,,,
8569,8798.0,0.0,9/1/1952,1952.0,6.0,1974.0,26.0,1981.0,/players/O/OwenTo00.htm,Tom Owen,QB,,,
8570,8799.0,0.0,4/26/1952,1952.0,2.0,1974.0,28.0,1976.0,/players/P/PagaFr00.htm,Fred Pagac,TE/Coach,,,
8571,8800.0,0.0,1/15/1952,1952.0,4.0,1974.0,53.0,1977.0,/players/P/ParkAr20.htm,Artimus Parker,DB,52.0,5/31/2004,2004.0
8572,8801.0,0.0,6/23/1952,1952.0,3.0,1974.0,22.0,1977.0,/players/P/ParkJo00.htm,Joel Parker,WR,,,
8573,8802.0,0.0,9/6/1952,1952.0,4.0,1975.0,43.0,1978.0,/players/P/PatrMi20.htm,Mike Patrick,P,55.0,4/27/2008,2008.0
8574,8803.0,0.0,2/3/1952,1952.0,4.0,1976.0,58.0,1979.0,/players/P/PerrLo00.htm,Lonnie Perrin,RB,,,
8575,8804.0,0.0,10/6/1952,1952.0,7.0,1974.0,80.0,1982.0,/players/P/PeteCa20.htm,Cal Peterson,LB,,,
8576,8805.0,0.0,12/22/1952,1952.0,5.0,1975.0,67.0,1979.0,/players/P/PhilCh20.htm,Charlie Phillips,DB,,,
8577,8806.0,0.0,12/23/1952,1952.0,6.0,1975.0,84.0,1980.0,/players/P/PhilRo00.htm,Rod Phillips,RB,,,
8578,8807.0,0.0,9/3/1952,1952.0,1.0,1974.0,14.0,1974.0,/players/P/PickBo00.htm,Bob Pickard,WR,,,
8579,8808.0,0.0,12/13/1952,1952.0,1.0,1976.0,9.0,1976.0,/players/P/PierRe20.htm,Reggie Pierson,DB,,,
8580,8809.0,0.0,11/4/1952,1952.0,10.0,1976.0,139.0,1985.0,/players/P/PillLa20.htm,Lawrence Pillers,DE-DT-NT,,,
8581,8810.0,0.0,7/2/1952,1952.0,8.0,1977.0,61.0,1984.0,/players/P/PisaJo00.htm,Joe Pisarcik,QB,,,
8582,8811.0,0.0,3/26/1952,1952.0,4.0,1974.0,44.0,1977.0,/players/P/PoltRa20.htm,Randy Poltl,DB,,,
8583,8812.0,0.0,7/31/1952,1952.0,4.0,1975.0,38.0,1978.0,/players/P/PoolLa00.htm,Larry Poole,RB,,,
8584,8813.0,0.0,8/25/1952,1952.0,1.0,1976.0,9.0,1976.0,/players/P/PoolSt20.htm,Steve Poole,LB,,,
8585,8814.0,0.0,5/17/1952,1952.0,3.0,1976.0,40.0,1978.0,/players/P/PougEr00.htm,Ernest Pough,WR,,,
8586,8815.0,0.0,1/20/1952,1952.0,1.0,1975.0,1.0,1975.0,/players/P/PrinAl20.htm,Alan Pringle,K,,,
8587,8816.0,0.0,3/14/1952,1952.0,10.0,1973.0,119.0,1982.0,/players/P/PuetGa20.htm,Garry Puetz,G-T,,,
8588,8817.0,0.0,12/4/1952,1952.0,3.0,1977.0,39.0,1979.0,/players/R/RagsGe00.htm,George Ragsdale,RB-WR,,,
8589,8818.0,0.0,2/24/1952,1952.0,8.0,1977.0,117.0,1984.0,/players/R/RamsCh20.htm,Chuck Ramsey,P,,,
8590,8819.0,0.0,3/12/1952,1952.0,1.0,1976.0,11.0,1976.0,/players/R/ReamTo00.htm,Tommy Reamon,RB,,,
8591,8820.0,0.0,5/16/1952,1952.0,2.0,1976.0,17.0,1977.0,/players/R/ReecGe20.htm,Geoff Reece,C,,,
8592,8821.0,0.0,1/7/1952,1952.0,3.0,1974.0,35.0,1976.0,/players/R/ReesSt20.htm,Steve Reese,LB,,,
8593,8822.0,0.0,2/23/1952,1952.0,1.0,1974.0,14.0,1974.0,/players/R/ReevMa20.htm,Marion Reeves,DB,,,
8594,8823.0,0.0,5/2/1952,1952.0,1.0,1975.0,13.0,1975.0,/players/R/ReidBi20.htm,Bill Reid,C,,,
8595,8824.0,0.0,4/17/1952,1952.0,2.0,1976.0,29.0,1978.0,/players/R/RhodBr20.htm,Bruce Rhodes,DB,28.0,2/23/1981,1981.0
8596,8825.0,0.0,4/2/1952,1952.0,2.0,1979.0,4.0,1980.0,/players/R/RichGr20.htm,Grady Richardson,TE,,,
8597,8826.0,0.0,11/23/1952,1952.0,11.0,1974.0,138.0,1984.0,/players/R/RileSt20.htm,Steve Riley,T,,,
8598,8827.0,0.0,8/25/1952,1952.0,1.0,1974.0,14.0,1974.0,/players/R/RobeHa20.htm,Hal Roberts,P,,,
8599,8828.0,0.0,8/3/1952,1952.0,2.0,1977.0,30.0,1978.0,/players/R/RobeVe20.htm,Vern Roberson,DB,,,
8600,8829.0,0.0,3/10/1952,1952.0,1.0,1975.0,14.0,1975.0,/players/R/RogeSt20.htm,Stan Rogers,T,,,
8601,8830.0,0.0,8/31/1952,1952.0,7.0,1976.0,93.0,1982.0,/players/R/RomaJo20.htm,John Roman,T-G,,,
8602,8832.0,0.0,10/8/1952,1952.0,1.0,1974.0,14.0,1974.0,/players/R/RothFr20.htm,Fred Rothwell,C,,,
8603,8834.0,0.0,3/6/1952,1952.0,1.0,1974.0,14.0,1974.0,/players/R/RudnTi20.htm,Tim Rudnick,DB,62.0,9/7/2014,2014.0
8604,8835.0,0.0,6/25/1952,1952.0,8.0,1974.0,99.0,1987.0,/players/R/RyczPa20.htm,Paul Ryczek,C,,,
8605,8836.0,0.0,1/1/1952,1952.0,6.0,1975.0,74.0,1980.0,/players/R/RydaRo20.htm,Ron Rydalch,DT,,,
8606,8837.0,0.0,1/5/1952,1952.0,5.0,1974.0,46.0,1978.0,/players/S/SandBi21.htm,Bill Sandifer,DT-DE,,,
8607,8838.0,0.0,12/28/1952,1952.0,2.0,1978.0,17.0,1980.0,/players/S/SandCl20.htm,Clarence Sanders,LB,,,
8608,8839.0,0.0,7/22/1952,1952.0,1.0,1974.0,12.0,1974.0,/players/S/SawyKe20.htm,Ken Sawyer,DB,,,
8609,8840.0,0.0,5/28/1952,1952.0,11.0,1974.0,143.0,1984.0,/players/S/SchmTe20.htm,Terry Schmidt,DB,,,
8610,8841.0,0.0,7/30/1952,1952.0,1.0,1975.0,12.0,1975.0,/players/S/SchnSt20.htm,Steven Schnarr,RB,,,
8611,8842.0,0.0,9/22/1952,1952.0,8.0,1977.0,113.0,1984.0,/players/S/SchrKe20.htm,Ken Schroy,DB,,,
8612,8843.0,0.0,12/26/1952,1952.0,4.0,1975.0,45.0,1978.0,/players/S/SchuKu21.htm,Kurt Schumacher,G-T,,,
8613,8844.0,0.0,8/5/1952,1952.0,10.0,1974.0,132.0,1983.0,/players/S/ScotFr01.htm,Freddie Scott,WR,,,
8614,8845.0,0.0,3/28/1952,1952.0,7.0,1976.0,71.0,1983.0,/players/S/ScotJa00.htm,James Scott,WR,,,
8615,8846.0,0.0,2/27/1952,1952.0,6.0,1974.0,85.0,1979.0,/players/S/SealPa00.htm,Paul Seal,TE,,,
8616,8849.0,5.0,8/26/1952,1952.0,14.0,1974.0,201.0,1987.0,/players/S/ShelDo00.htm,Donnie Shell,DB,,,
8617,8850.0,0.0,11/12/1952,1952.0,6.0,1976.0,82.0,1981.0,/players/S/ShepHe20.htm,Henry Sheppard,G-T,,,
8618,8851.0,0.0,5/2/1952,1952.0,4.0,1974.0,29.0,1977.0,/players/S/SimoDa20.htm,Dave Simonson,T,,,
8619,8852.0,0.0,4/15/1952,1952.0,5.0,1976.0,59.0,1980.0,/players/S/SingRo20.htm,Ron Singleton,T,,,
8620,8853.0,0.0,4/23/1952,1952.0,7.0,1974.0,67.0,1980.0,/players/S/SmitBa00.htm,Barty Smith,RB,,,
8621,8854.0,0.0,6/15/1952,1952.0,4.0,1974.0,56.0,1978.0,/players/S/SpenMo20.htm,Mo Spencer,DB,,,
8622,8855.0,3.0,7/15/1952,1952.0,14.0,1974.0,165.0,1987.0,/players/S/StalJo00.htm,John Stallworth,WR,,,
8623,8856.0,0.0,3/19/1952,1952.0,6.0,1974.0,83.0,1979.0,/players/S/StanHa00.htm,Haskel Stanback,RB,,,
8624,8857.0,0.0,11/3/1952,1952.0,7.0,1976.0,64.0,1983.0,/players/S/steinfre01.htm,Fred Steinfort,K,,,
8625,8858.0,0.0,11/13/1952,1952.0,1.0,1974.0,12.0,1974.0,/players/S/StraJo00.htm,John Strada,TE,,,
8626,8859.0,0.0,1/2/1952,1952.0,6.0,1975.0,69.0,1980.0,/players/S/StriHa20.htm,Hal Stringert,DB,,,
8627,8860.0,0.0,1/15/1952,1952.0,8.0,1974.0,119.0,1981.0,/players/S/SullGe22.htm,Gerry Sullivan,T-C-G,,,
8628,8861.0,0.0,12/21/1952,1952.0,2.0,1976.0,13.0,1980.0,/players/S/sunteian01.htm,Ian Sunter,K,,,
8629,8862.0,3.0,3/7/1952,1952.0,9.0,1974.0,116.0,1982.0,/players/S/SwanLy00.htm,Lynn Swann,WR,,,
8630,8863.0,0.0,11/14/1952,1952.0,1.0,1975.0,4.0,1975.0,/players/T/TateFr20.htm,Franklin Tate,LB,,,
8631,8864.0,0.0,5/10/1952,1952.0,2.0,1974.0,21.0,1976.0,/players/T/TaylCl00.htm,Cliff Taylor,RB,57.0,3/23/2010,2010.0
8632,8865.0,0.0,11/7/1952,1952.0,4.0,1976.0,49.0,1980.0,/players/T/TestDo00.htm,Don Testerman,RB,65.0,5/8/2018,2018.0
8633,8866.0,0.0,8/7/1952,1952.0,12.0,1975.0,144.0,1986.0,/players/T/thomabob01.htm,Bob Thomas,K,,,
8634,8867.0,0.0,7/28/1952,1952.0,12.0,1975.0,175.0,1986.0,/players/T/ThomLe01.htm,Leonard Thompson,WR-HB,,,
8635,8868.0,0.0,8/20/1952,1952.0,3.0,1975.0,35.0,1977.0,/players/T/ThomWo00.htm,Woody Thompson,RB,,,
8636,8869.0,0.0,9/19/1952,1952.0,1.0,1974.0,14.0,1974.0,/players/T/ThorBo20.htm,Bob Thornbladh,LB,,,
8637,8870.0,0.0,11/1/1952,1952.0,4.0,1975.0,58.0,1978.0,/players/T/TillAn00.htm,Andre Tillman,TE,,,
8638,8871.0,0.0,3/3/1952,1952.0,7.0,1974.0,93.0,1981.0,/players/T/TorkEr00.htm,Eric Torkelson,RB,,,
8639,8873.0,4.0,5/20/1952,1952.0,9.0,1975.0,119.0,1983.0,/players/U/UpchRi00.htm,Rick Upchurch,WR,,,
8640,8874.0,0.0,5/15/1952,1952.0,7.0,1974.0,88.0,1980.0,/players/V/VanDBo21.htm,Bob Van Duyne,G-T,,,
8641,8875.0,0.0,4/19/1952,1952.0,10.0,1974.0,136.0,1983.0,/players/V/VanEMa00.htm,Mark van Eeghen,RB,,,
8642,8876.0,0.0,2/10/1952,1952.0,2.0,1974.0,8.0,1975.0,/players/V/VartMi20.htm,Mike Varty,LB,,,
8643,8877.0,0.0,1/16/1952,1952.0,2.0,1977.0,30.0,1978.0,/players/W/WalkGl20.htm,Glen Walker,P,,,
8644,8878.0,0.0,7/23/1952,1952.0,1.0,1974.0,8.0,1974.0,/players/W/WalkLo20.htm,Louie Walker,LB,,,
8645,8879.0,0.0,7/22/1952,1952.0,1.0,1976.0,3.0,1976.0,/players/W/WallRo21.htm,Roger Wallace,WR,,,
8646,8881.0,0.0,4/13/1952,1952.0,1.0,1976.0,3.0,1976.0,/players/W/WeatJi21.htm,Jim Weatherly,C,,,
8647,8882.0,0.0,4/13/1952,1952.0,7.0,1975.0,106.0,1981.0,/players/W/WebbJi20.htm,Jimmy Webb,DT-DE,,,
8648,8883.0,9.0,3/18/1952,1952.0,17.0,1974.0,245.0,1990.0,/players/W/WebsMi00.htm,Mike Webster,C-G,50.0,9/24/2002,2002.0
8649,8884.0,0.0,8/1/1952,1952.0,4.0,1974.0,54.0,1978.0,/players/W/WhitC.20.htm,C.L. Whittington,DB,,,
8650,8885.0,1.0,2/9/1952,1952.0,13.0,1976.0,166.0,1988.0,/players/W/WhitDa01.htm,Danny White,QB-P,,,
8651,8886.0,0.0,9/3/1952,1952.0,9.0,1974.0,129.0,1982.0,/players/W/WhitJe21.htm,Jeris White,DB,,,
8652,8887.0,0.0,4/5/1952,1952.0,4.0,1974.0,27.0,1977.0,/players/W/WickTo20.htm,Tom Wickert,T-G,,,
8653,8888.0,0.0,5/25/1952,1952.0,5.0,1976.0,68.0,1980.0,/players/W/WillGe23.htm,Gerard Williams,DB,,,
8654,8889.0,0.0,1/30/1952,1952.0,1.0,1974.0,2.0,1974.0,/players/W/WillRi20.htm,Richard Williams,WR,,,
8655,8890.0,0.0,7/22/1952,1952.0,3.0,1974.0,28.0,1976.0,/players/W/WillSa21.htm,Sam Williams,DB,,,
8656,8891.0,0.0,3/4/1952,1952.0,2.0,1974.0,25.0,1976.0,/players/W/WolfJi20.htm,Jim Wolf,DT-DE,51.0,12/17/2003,2003.0
8657,8892.0,0.0,7/24/1952,1952.0,3.0,1974.0,37.0,1976.0,/players/W/WordRo20.htm,Roscoe Word,DB,,,
8658,8894.0,0.0,10/13/1952,1952.0,3.0,1974.0,37.0,1976.0,/players/Y/YounCh01.htm,Charley Young,RB,,,
8659,8895.0,0.0,1/17/1953,1953.0,9.0,1975.0,116.0,1983.0,/players/A/AmbrDi20.htm,Dick Ambrose,LB,,,
8660,8896.0,0.0,10/27/1953,1953.0,2.0,1977.0,16.0,1978.0,/players/A/AndeJe20.htm,Jerry Anderson,DB,35.0,5/27/1989,1989.0
8661,8897.0,0.0,5/21/1953,1953.0,1.0,1978.0,16.0,1978.0,/players/A/AndeRi20.htm,Rickey Anderson,RB,,,
8662,8898.0,0.0,8/28/1953,1953.0,9.0,1975.0,73.0,1984.0,/players/A/AvelBo00.htm,Bob Avellini,QB,,,
8663,8899.0,0.0,4/14/1953,1953.0,11.0,1977.0,157.0,1987.0,/players/A/AyerJo20.htm,John Ayers,G-T,42.0,10/2/1995,1995.0
8664,8900.0,0.0,2/3/1953,1953.0,14.0,1976.0,210.0,1989.0,/players/B/bahrxchr01.htm,Chris Bahr,K,,,
8665,8901.0,0.0,7/7/1953,1953.0,1.0,1975.0,14.0,1975.0,/players/B/BakeWa20.htm,Wayne Baker,DT,,,
8666,8902.0,0.0,6/4/1953,1953.0,10.0,1976.0,129.0,1985.0,/players/B/BarbMi01.htm,Mike Barber,TE,,,
8667,8903.0,0.0,11/12/1953,1953.0,7.0,1975.0,100.0,1981.0,/players/B/BeamAu20.htm,Autry Beamon,DB,,,
8668,8904.0,0.0,12/25/1953,1953.0,3.0,1976.0,30.0,1978.0,/players/B/BellGo00.htm,Gordon Bell,RB,,,
8669,8905.0,0.0,12/21/1953,1953.0,9.0,1976.0,127.0,1985.0,/players/B/BellTh00.htm,Theo Bell,WR,52.0,6/21/2006,2006.0
8670,8906.0,0.0,3/18/1953,1953.0,3.0,1977.0,31.0,1980.0,/players/B/BestAr20.htm,Art Best,RB,61.0,10/14/2014,2014.0
8671,8908.0,0.0,6/22/1953,1953.0,3.0,1975.0,32.0,1977.0,/players/B/BleaJe20.htm,Jeff Bleamer,T-G,,,
8672,8909.0,0.0,6/5/1953,1953.0,5.0,1975.0,67.0,1979.0,/players/B/BodeLy20.htm,Lynn Boden,G-T,,,
8673,8910.0,0.0,12/24/1953,1953.0,1.0,1978.0,3.0,1978.0,/players/B/BoyeLo20.htm,Lon Boyett,TE,,,
8674,8911.0,0.0,12/8/1953,1953.0,2.0,1977.0,30.0,1978.0,/players/B/BoykGr00.htm,Greg Boykin,RB,,,
8675,8912.0,0.0,9/4/1953,1953.0,4.0,1979.0,43.0,1982.0,/players/B/BradHe20.htm,Henry Bradley,NT-DT,,,
8676,8913.0,7.0,2/7/1953,1953.0,10.0,1975.0,147.0,1984.0,/players/B/BrazRo00.htm,Robert Brazile,LB,,,
8677,8914.0,0.0,10/26/1953,1953.0,10.0,1978.0,134.0,1987.0,/players/B/BreeLo20.htm,Louis Breeden,DB,,,
8678,8915.0,3.0,7/4/1953,1953.0,10.0,1975.0,135.0,1984.0,/players/B/BreuBo00.htm,Bob Breunig,LB,,,
8679,8916.0,0.0,7/22/1953,1953.0,5.0,1976.0,55.0,1981.0,/players/B/BrooBi01.htm,Billy Brooks,WR,,,
8680,8917.0,1.0,1/16/1953,1953.0,15.0,1975.0,216.0,1989.0,/players/B/BrowDa01.htm,Dave Brown,DB,52.0,1/10/2006,2006.0
8681,8918.0,0.0,5/22/1953,1953.0,5.0,1979.0,68.0,1983.0,/players/B/BrueBo00.htm,Bob Bruer,TE,,,
8682,8919.0,0.0,5/4/1953,1953.0,1.0,1980.0,16.0,1980.0,/players/B/BrunLa20.htm,Larry Brune,DB,,,
8683,8920.0,0.0,11/9/1953,1953.0,1.0,1976.0,4.0,1976.0,/players/B/BuckDo00.htm,Don Buckey,WR,,,
8684,8921.0,0.0,4/22/1953,1953.0,5.0,1975.0,68.0,1979.0,/players/B/BuggDa00.htm,Danny Buggs,WR,,,
8685,8922.0,0.0,12/20/1953,1953.0,9.0,1976.0,103.0,1984.0,/players/B/BujnGl20.htm,Glenn Bujnoch,G,,,
8686,8923.0,0.0,6/8/1953,1953.0,3.0,1976.0,36.0,1978.0,/players/B/BullSc00.htm,Scott Bull,QB,,,
8687,8924.0,0.0,8/22/1953,1953.0,1.0,1976.0,1.0,1976.0,/players/B/BurkRa01.htm,Randy Burks,WR,,,
8688,8925.0,0.0,8/6/1953,1953.0,3.0,1975.0,34.0,1977.0,/players/B/BurkSt00.htm,Steve Burks,WR,,,
8689,8926.0,0.0,11/29/1953,1953.0,1.0,1976.0,3.0,1976.0,/players/B/BurrJi21.htm,Jim Burrow,DB,,,
8690,8927.0,0.0,2/21/1953,1953.0,11.0,1975.0,159.0,1985.0,/players/C/CameGl20.htm,Glenn Cameron,LB,,,
8691,8928.0,0.0,6/24/1953,1953.0,5.0,1975.0,71.0,1979.0,/players/C/CarlDa20.htm,Darryl Carlton,T,40.0,4/28/1994,1994.0
8692,8929.0,9.0,11/26/1953,1953.0,13.0,1976.0,173.0,1988.0,/players/C/CarsHa00.htm,Harry Carson,LB,,,
8693,8930.0,0.0,11/27/1953,1953.0,9.0,1977.0,121.0,1985.0,/players/C/CartDa21.htm,David Carter,C-G,,,
8694,8931.0,0.0,2/6/1953,1953.0,4.0,1975.0,52.0,1978.0,/players/C/CartLo00.htm,Louis Carter,RB,,,
8695,8932.0,0.0,12/21/1953,1953.0,1.0,1977.0,12.0,1977.0,/players/C/CassCr20.htm,Craig Cassady,DB,,,
8696,8934.0,0.0,11/10/1953,1953.0,6.0,1975.0,88.0,1980.0,/players/C/ChamRu20.htm,Rusty Chambers,LB,27.0,7/1/1981,1981.0
8697,8935.0,0.0,12/10/1953,1953.0,7.0,1976.0,65.0,1985.0,/players/C/ChapCl20.htm,Clarence Chapman,DB,,,
8698,8936.0,0.0,8/23/1953,1953.0,1.0,1975.0,9.0,1975.0,/players/C/ChapGi00.htm,Gil Chapman,WR,,,
8699,8937.0,0.0,6/18/1953,1953.0,1.0,1980.0,1.0,1980.0,/players/C/ClemTo20.htm,Tom Clements,QB/Coach,,,
8700,8938.0,0.0,8/6/1953,1953.0,6.0,1975.0,79.0,1980.0,/players/C/CobbMa20.htm,Marvin Cobb,DB,,,
8701,8939.0,0.0,12/12/1953,1953.0,3.0,1976.0,24.0,1979.0,/players/C/CoffRa20.htm,Randy Coffield,LB,,,
8702,8940.0,0.0,6/26/1953,1953.0,1.0,1976.0,7.0,1976.0,/players/C/ColeFr21.htm,Fred Coleman,TE,,,
8703,8941.0,0.0,9/21/1953,1953.0,3.0,1975.0,36.0,1979.0,/players/C/CollMi00.htm,Mike Collier,RB,,,
8704,8942.0,0.0,1/17/1953,1953.0,1.0,1976.0,11.0,1976.0,/players/C/CollSo00.htm,Sonny Collins,RB,,,
8705,8943.0,0.0,6/23/1953,1953.0,1.0,1976.0,6.0,1976.0,/players/C/CopeJi20.htm,Jim Cope,LB,45.0,9/12/1998,1998.0
8706,8944.0,0.0,4/5/1953,1953.0,3.0,1975.0,23.0,1977.0,/players/C/CousBr20.htm,Brad Cousino,LB,,,
8707,8945.0,0.0,6/10/1953,1953.0,3.0,1975.0,24.0,1977.0,/players/C/CraiRe00.htm,Reggie Craig,WR,,,
8708,8946.0,0.0,9/2/1953,1953.0,10.0,1975.0,136.0,1984.0,/players/D/daneljoe01.htm,Joe Danelo,K,,,
8709,8947.0,0.0,2/9/1953,1953.0,2.0,1975.0,4.0,1976.0,/players/D/DaviBr20.htm,Brad Davis,RB,,,
8710,8948.0,0.0,5/18/1953,1953.0,3.0,1975.0,38.0,1977.0,/players/D/DaviRi20.htm,Ricky Davis,DB,,,
8711,8949.0,0.0,1/21/1953,1953.0,6.0,1976.0,89.0,1981.0,/players/D/DaviTo00.htm,Tony Davis,RB,,,
8712,8950.0,0.0,10/16/1953,1953.0,9.0,1976.0,113.0,1984.0,/players/D/DawsMi20.htm,Mike Dawson,DT-NT-DE,54.0,3/14/2008,2008.0
8713,8951.0,0.0,1/19/1953,1953.0,1.0,1975.0,6.0,1975.0,/players/D/DeRaJi20.htm,Jimmy DeRatt,DB,,,
8714,8952.0,0.0,11/22/1953,1953.0,3.0,1975.0,30.0,1978.0,/players/D/DevlCh20.htm,Chris Devlin,LB,,,
8715,8953.0,0.0,3/14/1953,1953.0,1.0,1976.0,8.0,1976.0,/players/D/DickPa00.htm,Parnell Dickinson,QB,,,
8716,8954.0,0.0,12/6/1953,1953.0,3.0,1977.0,46.0,1979.0,/players/D/DiltBu20.htm,Bucky Dilts,P,,,
